user_id,R,F,Rscore,Fscore,RFM,User_Label
[50343267],18,16,1,1,11,重要价值客户
[50346435],12,37,0,1,01,重要保持客户
[50347397],27,1,1,0,10,重要发展客户
[50349864],31,3,1,0,10,重要发展客户
[50355045],19,2,1,0,10,重要发展客户
[50372642],14,9,0,0,00,重要挽留客户
[50430840],15,2,0,0,00,重要挽留客户
[50443823],18,9,1,0,10,重要发展客户
[50478366],14,9,0,0,00,重要挽留客户
[50530013],15,6,0,0,00,重要挽留客户
[50553250],18,11,1,0,10,重要发展客户
[50555770],26,2,1,0,10,重要发展客户
[50608870],26,1,1,0,10,重要发展客户
[50616987],31,6,1,0,10,重要发展客户
[50627823],15,3,0,0,00,重要挽留客户
[50660286],38,1,1,0,10,重要发展客户
[50672934],13,3,0,0,00,重要挽留客户
[50673557],12,45,0,1,01,重要保持客户
[50698254],18,9,1,0,10,重要发展客户
[50703618],12,16,0,1,01,重要保持客户
[50704206],38,3,1,0,10,重要发展客户
[50706256],15,9,0,0,00,重要挽留客户
[50721809],16,7,0,0,00,重要挽留客户
[50728797],36,1,1,0,10,重要发展客户
[50743966],15,11,0,0,00,重要挽留客户
[50747233],12,14,0,1,01,重要保持客户
[50759397],13,28,0,1,01,重要保持客户
[50764909],17,13,0,0,00,重要挽留客户
[50777514],18,3,1,0,10,重要发展客户
[50802614],29,6,1,0,10,重要发展客户
[50823792],12,14,0,1,01,重要保持客户
[50834210],14,20,0,1,01,重要保持客户
[50857110],14,27,0,1,01,重要保持客户
[50871193],13,8,0,0,00,重要挽留客户
[50900446],16,22,0,1,01,重要保持客户
[50904788],12,30,0,1,01,重要保持客户
[50914255],12,24,0,1,01,重要保持客户
[50927089],18,6,1,0,10,重要发展客户
[50960524],18,24,1,1,11,重要价值客户
[51013339],13,22,0,1,01,重要保持客户
[51026496],14,12,0,0,00,重要挽留客户
[51053646],13,16,0,1,01,重要保持客户
[51059755],12,14,0,1,01,重要保持客户
[51085123],23,4,1,0,10,重要发展客户
[51098608],18,8,1,0,10,重要发展客户
[51099335],13,33,0,1,01,重要保持客户
[51123305],19,5,1,0,10,重要发展客户
[51169540],16,15,0,1,01,重要保持客户
[51176209],33,10,1,0,10,重要发展客户
[51204443],12,4,0,0,00,重要挽留客户
[51223653],14,3,0,0,00,重要挽留客户
[51233471],12,6,0,0,00,重要挽留客户
[51234996],12,15,0,1,01,重要保持客户
[51298155],13,7,0,0,00,重要挽留客户
[51311734],14,22,0,1,01,重要保持客户
[51326262],14,10,0,0,00,重要挽留客户
[51341836],14,33,0,1,01,重要保持客户
[51402536],17,6,0,0,00,重要挽留客户
[51411267],18,10,1,0,10,重要发展客户
[51417755],20,11,1,0,10,重要发展客户
[51426415],24,9,1,0,10,重要发展客户
[51429394],27,12,1,0,10,重要发展客户
[51431196],18,21,1,1,11,重要价值客户
[51435164],13,65,0,1,01,重要保持客户
[51435191],13,24,0,1,01,重要保持客户
[51436651],21,6,1,0,10,重要发展客户
[51455170],12,3,0,0,00,重要挽留客户
[51492142],12,441,0,1,01,重要保持客户
[51503232],13,25,0,1,01,重要保持客户
[51597514],18,18,1,1,11,重要价值客户
[51602649],25,11,1,0,10,重要发展客户
[51612422],15,13,0,0,00,重要挽留客户
[51619092],19,2,1,0,10,重要发展客户
[51666038],17,19,0,1,01,重要保持客户
[51689371],17,44,0,1,01,重要保持客户
[51703365],22,7,1,0,10,重要发展客户
[51763538],14,4,0,0,00,重要挽留客户
[51771947],16,15,0,1,01,重要保持客户
[51880896],30,3,1,0,10,重要发展客户
[51926383],17,8,0,0,00,重要挽留客户
[51926941],13,28,0,1,01,重要保持客户
[51940848],17,22,0,1,01,重要保持客户
[51945411],18,6,1,0,10,重要发展客户
[51946048],13,6,0,0,00,重要挽留客户
[51969724],29,1,1,0,10,重要发展客户
[51969859],14,4,0,0,00,重要挽留客户
[52042648],13,27,0,1,01,重要保持客户
[52046180],41,1,1,0,10,重要发展客户
[52057006],12,25,0,1,01,重要保持客户
[52066451],40,2,1,0,10,重要发展客户
[52072237],13,12,0,0,00,重要挽留客户
[52110227],13,38,0,1,01,重要保持客户
[52116816],14,14,0,1,01,重要保持客户
[52137505],19,2,1,0,10,重要发展客户
[52196654],14,7,0,0,00,重要挽留客户
[52256064],13,31,0,1,01,重要保持客户
[52302535],13,33,0,1,01,重要保持客户
[52316129],12,8,0,0,00,重要挽留客户
[52368085],19,8,1,0,10,重要发展客户
[52372344],17,11,0,0,00,重要挽留客户
[52394552],12,5,0,0,00,重要挽留客户
[52395429],13,28,0,1,01,重要保持客户
[52411237],35,4,1,0,10,重要发展客户
[52416277],17,15,0,1,01,重要保持客户
[52431232],14,5,0,0,00,重要挽留客户
[52448630],24,3,1,0,10,重要发展客户
[52461307],25,1,1,0,10,重要发展客户
[52505405],24,14,1,1,11,重要价值客户
[52512070],27,4,1,0,10,重要发展客户
[52523285],12,3,0,0,00,重要挽留客户
[52523404],12,1,0,0,00,重要挽留客户
[52525317],14,7,0,0,00,重要挽留客户
[52534043],12,22,0,1,01,重要保持客户
[52548753],13,21,0,1,01,重要保持客户
[52571164],15,15,0,1,01,重要保持客户
[52577851],15,62,0,1,01,重要保持客户
[52578253],15,7,0,0,00,重要挽留客户
[52580712],13,59,0,1,01,重要保持客户
[52588100],22,3,1,0,10,重要发展客户
[52589143],15,11,0,0,00,重要挽留客户
[52592137],19,6,1,0,10,重要发展客户
[52610344],13,2,0,0,00,重要挽留客户
[52610714],18,12,1,0,10,重要发展客户
[52622361],12,11,0,0,00,重要挽留客户
[52655107],40,2,1,0,10,重要发展客户
[52660721],18,21,1,1,11,重要价值客户
[52665292],28,1,1,0,10,重要发展客户
[52683211],19,9,1,0,10,重要发展客户
[52757653],33,2,1,0,10,重要发展客户
[52763242],14,19,0,1,01,重要保持客户
[52772551],18,20,1,1,11,重要价值客户
[52785857],25,2,1,0,10,重要发展客户
[52795855],21,2,1,0,10,重要发展客户
[52797666],27,4,1,0,10,重要发展客户
[52807388],39,1,1,0,10,重要发展客户
[52808446],12,6,0,0,00,重要挽留客户
[52820979],14,7,0,0,00,重要挽留客户
[52825214],18,2,1,0,10,重要发展客户
[52842050],18,13,1,0,10,重要发展客户
[52844100],35,9,1,0,10,重要发展客户
[52853607],12,17,0,1,01,重要保持客户
[52891027],18,7,1,0,10,重要发展客户
[52892259],13,18,0,1,01,重要保持客户
[52895098],15,13,0,0,00,重要挽留客户
[52951149],13,3,0,0,00,重要挽留客户
[52953942],18,7,1,0,10,重要发展客户
[52957351],17,7,0,0,00,重要挽留客户
[53002589],12,6,0,0,00,重要挽留客户
[53026057],18,1,1,0,10,重要发展客户
[53027024],24,20,1,1,11,重要价值客户
[53027238],15,19,0,1,01,重要保持客户
[53046771],12,6,0,0,00,重要挽留客户
[53051494],13,1,0,0,00,重要挽留客户
[53080199],14,48,0,1,01,重要保持客户
[53119472],14,6,0,0,00,重要挽留客户
[53135843],16,11,0,0,00,重要挽留客户
[53150140],13,59,0,1,01,重要保持客户
[53154333],12,3,0,0,00,重要挽留客户
[53162708],13,22,0,1,01,重要保持客户
[53167968],16,8,0,0,00,重要挽留客户
[53219515],19,4,1,0,10,重要发展客户
[53227937],18,27,1,1,11,重要价值客户
[53235769],17,7,0,0,00,重要挽留客户
[53245132],27,3,1,0,10,重要发展客户
[53247630],20,3,1,0,10,重要发展客户
[53253442],21,2,1,0,10,重要发展客户
[53364820],13,14,0,1,01,重要保持客户
[53391754],18,2,1,0,10,重要发展客户
[53396017],32,3,1,0,10,重要发展客户
[53406644],21,15,1,1,11,重要价值客户
[53416987],12,68,0,1,01,重要保持客户
[53438473],12,20,0,1,01,重要保持客户
[53451276],18,9,1,0,10,重要发展客户
[53470960],16,4,0,0,00,重要挽留客户
[53472380],39,1,1,0,10,重要发展客户
[53476899],18,4,1,0,10,重要发展客户
[53517495],12,12,0,0,00,重要挽留客户
[53527205],33,1,1,0,10,重要发展客户
[53538099],17,47,0,1,01,重要保持客户
[53552500],19,15,1,1,11,重要价值客户
[53560831],25,13,1,0,10,重要发展客户
[53568053],19,19,1,1,11,重要价值客户
[53569008],12,20,0,1,01,重要保持客户
[53621147],16,9,0,0,00,重要挽留客户
[53629148],33,3,1,0,10,重要发展客户
[53647731],20,9,1,0,10,重要发展客户
[53672814],12,11,0,0,00,重要挽留客户
[53687535],14,9,0,0,00,重要挽留客户
[53688011],12,18,0,1,01,重要保持客户
[53688809],27,2,1,0,10,重要发展客户
[53708814],18,2,1,0,10,重要发展客户
[53711406],31,3,1,0,10,重要发展客户
[53733006],14,1,0,0,00,重要挽留客户
[53751383],14,12,0,0,00,重要挽留客户
[53767362],21,4,1,0,10,重要发展客户
[53779445],12,29,0,1,01,重要保持客户
[53788912],18,14,1,1,11,重要价值客户
[53797092],18,6,1,0,10,重要发展客户
[53831524],15,4,0,0,00,重要挽留客户
[53881441],13,8,0,0,00,重要挽留客户
[53899840],15,17,0,1,01,重要保持客户
[53910293],16,2,0,0,00,重要挽留客户
[53916276],18,28,1,1,11,重要价值客户
[53920496],15,4,0,0,00,重要挽留客户
[53933746],18,1,1,0,10,重要发展客户
[54003632],16,15,0,1,01,重要保持客户
[54007195],26,14,1,1,11,重要价值客户
[54025878],16,14,0,1,01,重要保持客户
[54053723],18,7,1,0,10,重要发展客户
[54072669],12,8,0,0,00,重要挽留客户
[54073830],22,2,1,0,10,重要发展客户
[54117782],31,3,1,0,10,重要发展客户
[54133893],12,27,0,1,01,重要保持客户
[54144399],13,29,0,1,01,重要保持客户
[54168401],17,13,0,0,00,重要挽留客户
[54172442],17,9,0,0,00,重要挽留客户
[54187558],25,14,1,1,11,重要价值客户
[54200331],18,5,1,0,10,重要发展客户
[54204561],14,16,0,1,01,重要保持客户
[54204970],13,2,0,0,00,重要挽留客户
[54206477],29,12,1,0,10,重要发展客户
[54214799],13,9,0,0,00,重要挽留客户
[54233520],14,4,0,0,00,重要挽留客户
[54242064],17,3,0,0,00,重要挽留客户
[54254339],18,9,1,0,10,重要发展客户
[54258366],18,19,1,1,11,重要价值客户
[54276328],36,3,1,0,10,重要发展客户
[54279484],13,4,0,0,00,重要挽留客户
[54287358],18,38,1,1,11,重要价值客户
[54299599],13,29,0,1,01,重要保持客户
[54330314],14,13,0,0,00,重要挽留客户
[54330697],18,2,1,0,10,重要发展客户
[54340712],18,81,1,1,11,重要价值客户
[54345635],14,3,0,0,00,重要挽留客户
[54365017],12,2,0,0,00,重要挽留客户
[54368655],17,5,0,0,00,重要挽留客户
[54373708],12,18,0,1,01,重要保持客户
[54388253],12,4,0,0,00,重要挽留客户
[54404822],12,22,0,1,01,重要保持客户
[54423533],17,10,0,0,00,重要挽留客户
[54450830],14,24,0,1,01,重要保持客户
[54459439],37,3,1,0,10,重要发展客户
[54465497],23,5,1,0,10,重要发展客户
[54476739],12,21,0,1,01,重要保持客户
[54481329],33,1,1,0,10,重要发展客户
[54482567],34,2,1,0,10,重要发展客户
[54492776],12,7,0,0,00,重要挽留客户
[54522131],18,6,1,0,10,重要发展客户
[54547365],18,3,1,0,10,重要发展客户
[54554843],41,2,1,0,10,重要发展客户
[54572872],15,2,0,0,00,重要挽留客户
[54586263],39,1,1,0,10,重要发展客户
[54590569],13,25,0,1,01,重要保持客户
[54597316],32,1,1,0,10,重要发展客户
[54598175],18,9,1,0,10,重要发展客户
[54658244],15,26,0,1,01,重要保持客户
[54658786],38,2,1,0,10,重要发展客户
[54660744],17,4,0,0,00,重要挽留客户
[54666554],12,13,0,0,00,重要挽留客户
[54668253],34,14,1,1,11,重要价值客户
[54669909],18,4,1,0,10,重要发展客户
[54683876],24,7,1,0,10,重要发展客户
[54704248],14,9,0,0,00,重要挽留客户
[54707710],13,3,0,0,00,重要挽留客户
[54711585],14,39,0,1,01,重要保持客户
[54725247],14,50,0,1,01,重要保持客户
[54769390],15,4,0,0,00,重要挽留客户
[54771046],14,15,0,1,01,重要保持客户
[54777788],12,5,0,0,00,重要挽留客户
[54798076],18,1,1,0,10,重要发展客户
[54827821],14,14,0,1,01,重要保持客户
[54914362],17,3,0,0,00,重要挽留客户
[54917114],19,1,1,0,10,重要发展客户
[54922233],18,32,1,1,11,重要价值客户
[54949966],12,12,0,0,00,重要挽留客户
[54962988],12,2,0,0,00,重要挽留客户
[54970164],13,43,0,1,01,重要保持客户
[54994098],17,5,0,0,00,重要挽留客户
[55050954],26,1,1,0,10,重要发展客户
[55055762],15,16,0,1,01,重要保持客户
[55060722],13,3,0,0,00,重要挽留客户
[55101915],12,2,0,0,00,重要挽留客户
[55136020],23,10,1,0,10,重要发展客户
[55141244],18,10,1,0,10,重要发展客户
[55178016],18,7,1,0,10,重要发展客户
[55192254],29,2,1,0,10,重要发展客户
[55192915],37,3,1,0,10,重要发展客户
[55193222],27,1,1,0,10,重要发展客户
[55207467],13,19,0,1,01,重要保持客户
[55219760],16,4,0,0,00,重要挽留客户
[55252215],18,12,1,0,10,重要发展客户
[55257797],12,20,0,1,01,重要保持客户
[55265236],13,17,0,1,01,重要保持客户
[55274592],14,4,0,0,00,重要挽留客户
[55275004],13,5,0,0,00,重要挽留客户
[55305887],13,39,0,1,01,重要保持客户
[55369150],24,1,1,0,10,重要发展客户
[55381200],13,14,0,1,01,重要保持客户
[55415825],16,2,0,0,00,重要挽留客户
[55440618],16,5,0,0,00,重要挽留客户
[55441310],24,2,1,0,10,重要发展客户
[55456593],22,2,1,0,10,重要发展客户
[55467860],18,14,1,1,11,重要价值客户
[55487726],18,6,1,0,10,重要发展客户
[55501034],14,13,0,0,00,重要挽留客户
[55528877],12,10,0,0,00,重要挽留客户
[55530513],18,6,1,0,10,重要发展客户
[55548424],12,9,0,0,00,重要挽留客户
[55556537],17,4,0,0,00,重要挽留客户
[55561552],13,31,0,1,01,重要保持客户
[55575058],13,23,0,1,01,重要保持客户
[55588418],15,8,0,0,00,重要挽留客户
[55588786],21,1,1,0,10,重要发展客户
[55603065],15,6,0,0,00,重要挽留客户
[55605483],12,97,0,1,01,重要保持客户
[55619772],39,2,1,0,10,重要发展客户
[55639966],12,14,0,1,01,重要保持客户
[55668630],14,14,0,1,01,重要保持客户
[55685159],13,61,0,1,01,重要保持客户
[55694827],15,15,0,1,01,重要保持客户
[55721608],19,3,1,0,10,重要发展客户
[55749305],16,11,0,0,00,重要挽留客户
[55764582],14,3,0,0,00,重要挽留客户
[55766107],31,1,1,0,10,重要发展客户
[55821833],24,11,1,0,10,重要发展客户
[55828617],39,2,1,0,10,重要发展客户
[55832101],12,1,0,0,00,重要挽留客户
[55832398],23,5,1,0,10,重要发展客户
[55836212],18,22,1,1,11,重要价值客户
[55864105],13,2,0,0,00,重要挽留客户
[55882028],13,10,0,0,00,重要挽留客户
[55884426],14,24,0,1,01,重要保持客户
[55889877],12,29,0,1,01,重要保持客户
[55890664],17,8,0,0,00,重要挽留客户
[55948598],22,13,1,0,10,重要发展客户
[55975460],15,15,0,1,01,重要保持客户
[56002069],15,12,0,0,00,重要挽留客户
[56009546],15,13,0,0,00,重要挽留客户
[56053530],15,9,0,0,00,重要挽留客户
[56096607],18,3,1,0,10,重要发展客户
[56105906],17,3,0,0,00,重要挽留客户
[56119326],18,2,1,0,10,重要发展客户
[56124730],12,11,0,0,00,重要挽留客户
[56161120],25,6,1,0,10,重要发展客户
[56167258],13,5,0,0,00,重要挽留客户
[56186882],12,15,0,1,01,重要保持客户
[56199602],14,19,0,1,01,重要保持客户
[56201536],24,1,1,0,10,重要发展客户
[56205838],38,2,1,0,10,重要发展客户
[56210078],13,13,0,0,00,重要挽留客户
[56219133],20,13,1,0,10,重要发展客户
[56245076],15,17,0,1,01,重要保持客户
[56265199],15,25,0,1,01,重要保持客户
[56278193],18,36,1,1,11,重要价值客户
[56279008],29,1,1,0,10,重要发展客户
[56296919],29,2,1,0,10,重要发展客户
[56367782],20,12,1,0,10,重要发展客户
[56373208],13,14,0,1,01,重要保持客户
[56376570],13,5,0,0,00,重要挽留客户
[56377036],15,19,0,1,01,重要保持客户
[56399419],13,10,0,0,00,重要挽留客户
[56410564],17,2,0,0,00,重要挽留客户
[56423900],13,6,0,0,00,重要挽留客户
[56444539],12,34,0,1,01,重要保持客户
[56462249],12,46,0,1,01,重要保持客户
[56466888],13,10,0,0,00,重要挽留客户
[56472082],19,22,1,1,11,重要价值客户
[56481977],12,17,0,1,01,重要保持客户
[56491938],18,11,1,0,10,重要发展客户
[56498242],18,8,1,0,10,重要发展客户
[56498516],15,23,0,1,01,重要保持客户
[56528086],20,8,1,0,10,重要发展客户
[56539722],13,9,0,0,00,重要挽留客户
[56541900],28,8,1,0,10,重要发展客户
[56554346],12,12,0,0,00,重要挽留客户
[56558948],15,16,0,1,01,重要保持客户
[56560718],13,251,0,1,01,重要保持客户
[56575580],12,16,0,1,01,重要保持客户
[56591452],13,6,0,0,00,重要挽留客户
[56592437],19,7,1,0,10,重要发展客户
[56646633],26,6,1,0,10,重要发展客户
[56649801],15,5,0,0,00,重要挽留客户
[56653402],12,56,0,1,01,重要保持客户
[56676769],14,23,0,1,01,重要保持客户
[56690952],17,33,0,1,01,重要保持客户
[56708793],12,24,0,1,01,重要保持客户
[56709846],36,8,1,0,10,重要发展客户
[56735134],19,19,1,1,11,重要价值客户
[56756873],12,31,0,1,01,重要保持客户
[56790163],43,3,1,0,10,重要发展客户
[56797391],13,57,0,1,01,重要保持客户
[56800934],13,35,0,1,01,重要保持客户
[56820067],18,14,1,1,11,重要价值客户
[56823809],18,26,1,1,11,重要价值客户
[56830095],15,26,0,1,01,重要保持客户
[56840376],15,10,0,0,00,重要挽留客户
[56845243],12,15,0,1,01,重要保持客户
[56868935],17,7,0,0,00,重要挽留客户
[56878355],14,11,0,0,00,重要挽留客户
[56886732],12,27,0,1,01,重要保持客户
[56892801],18,36,1,1,11,重要价值客户
[56905856],15,4,0,0,00,重要挽留客户
[56920355],13,13,0,0,00,重要挽留客户
[56946643],15,15,0,1,01,重要保持客户
[56960895],42,4,1,0,10,重要发展客户
[56970308],34,30,1,1,11,重要价值客户
[56972597],39,1,1,0,10,重要发展客户
[56978241],15,12,0,0,00,重要挽留客户
[56981425],15,19,0,1,01,重要保持客户
[56995817],35,3,1,0,10,重要发展客户
[56997547],12,20,0,1,01,重要保持客户
[57015662],13,13,0,0,00,重要挽留客户
[57033180],18,14,1,1,11,重要价值客户
[57041703],13,11,0,0,00,重要挽留客户
[57047656],12,7,0,0,00,重要挽留客户
[57062999],13,8,0,0,00,重要挽留客户
[57074474],13,4,0,0,00,重要挽留客户
[57080557],15,23,0,1,01,重要保持客户
[57097264],12,15,0,1,01,重要保持客户
[57105532],12,44,0,1,01,重要保持客户
[57115045],15,1,0,0,00,重要挽留客户
[57122531],27,2,1,0,10,重要发展客户
[57140122],18,1,1,0,10,重要发展客户
[57160373],31,1,1,0,10,重要发展客户
[57175975],18,15,1,1,11,重要价值客户
[57190135],18,23,1,1,11,重要价值客户
[57233563],15,3,0,0,00,重要挽留客户
[57273009],13,9,0,0,00,重要挽留客户
[57275898],18,19,1,1,11,重要价值客户
[57295673],23,7,1,0,10,重要发展客户
[57299030],22,2,1,0,10,重要发展客户
[57301300],12,25,0,1,01,重要保持客户
[57350677],15,9,0,0,00,重要挽留客户
[57386575],20,4,1,0,10,重要发展客户
[57391950],18,1,1,0,10,重要发展客户
